ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0031123	RNA 3'-end processing	3/35	92/18805	0.03260869565217391	17.520186335403725	6.859052918808227	6.621499407456165e-4	0.27041402874905474	0.2378611555331648	LSM11/EXOSC6/INTS5	3
GO:0034472	snRNA 3'-end processing	2/35	23/18805	0.08695652173913043	46.72049689440993	9.473946954099064	8.307650652812741e-4	0.27041402874905474	0.2378611555331648	EXOSC6/INTS5	2
GO:0016180	snRNA processing	2/35	36/18805	0.05555555555555555	29.849206349206348	7.481549615985012	0.0020375477123959103	0.28868282614040547	0.2539307258798295	EXOSC6/INTS5	2
GO:0016073	snRNA metabolic process	2/35	59/18805	0.03389830508474576	18.213075060532688	5.718171401874169	0.005387410695190995	0.28868282614040547	0.2539307258798295	EXOSC6/INTS5	2
GO:0010718	positive regulation of epithelial to mesenchymal transition	2/35	60/18805	0.03333333333333333	17.90952380952381	5.664887473246531	0.005566702926700504	0.28868282614040547	0.2539307258798295	SNAI1/ZNF703	2
GO:1902808	positive regulation of cell cycle G1/S phase transition	2/35	71/18805	0.028169014084507043	15.134808853118713	5.15265260892975	0.007716078143329819	0.28868282614040547	0.2539307258798295	LSM11/PAGR1	2
GO:0050810	regulation of steroid biosynthetic process	2/35	88/18805	0.022727272727272728	12.21103896103896	4.551935345983695	0.011653898780448351	0.28868282614040547	0.2539307258798295	EGR1/SNAI1	2
GO:0000209	protein polyubiquitination	3/35	264/18805	0.011363636363636364	6.10551948051948	3.607466702877454	0.012856041376164237	0.28868282614040547	0.2539307258798295	KBTBD6/IRF2BP1/RNF26	3
GO:0034109	homotypic cell-cell adhesion	2/35	101/18805	0.019801980198019802	10.63932107496464	4.194371497257252	0.015144241379446543	0.28868282614040547	0.2539307258798295	BLOC1S4/ZNF703	2
GO:0061448	connective tissue development	3/35	291/18805	0.010309278350515464	5.539027982326951	3.3696611593424284	0.01665924521474648	0.28868282614040547	0.2539307258798295	EGR1/SNAI1/ABHD15	3
GO:0019218	regulation of steroid metabolic process	2/35	112/18805	0.017857142857142856	9.594387755102039	3.9392310948908893	0.018405099265134936	0.28868282614040547	0.2539307258798295	EGR1/SNAI1	2
GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway	1/35	10/18805	0.1	53.72857142857143	7.201978943386955	0.01846133953919482	0.28868282614040547	0.2539307258798295	PAGR1	1
GO:0042368	vitamin D biosynthetic process	1/35	10/18805	0.1	53.72857142857143	7.201978943386955	0.01846133953919482	0.28868282614040547	0.2539307258798295	SNAI1	1
GO:0060536	cartilage morphogenesis	1/35	10/18805	0.1	53.72857142857143	7.201978943386955	0.01846133953919482	0.28868282614040547	0.2539307258798295	SNAI1	1
GO:0072203	cell proliferation involved in metanephros development	1/35	10/18805	0.1	53.72857142857143	7.201978943386955	0.01846133953919482	0.28868282614040547	0.2539307258798295	EGR1	1
GO:0097119	postsynaptic density protein 95 clustering	1/35	10/18805	0.1	53.72857142857143	7.201978943386955	0.01846133953919482	0.28868282614040547	0.2539307258798295	SLC30A1	1
GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway	1/35	11/18805	0.09090909090909091	48.84415584415584	6.853976874802141	0.02028915827375899	0.28868282614040547	0.2539307258798295	PAGR1	1
GO:0060707	trophoblast giant cell differentiation	1/35	11/18805	0.09090909090909091	48.84415584415584	6.853976874802141	0.02028915827375899	0.28868282614040547	0.2539307258798295	SNAI1	1
GO:0062111	zinc ion import into organelle	1/35	11/18805	0.09090909090909091	48.84415584415584	6.853976874802141	0.02028915827375899	0.28868282614040547	0.2539307258798295	SLC30A1	1
GO:0071028	nuclear mRNA surveillance	1/35	11/18805	0.09090909090909091	48.84415584415584	6.853976874802141	0.02028915827375899	0.28868282614040547	0.2539307258798295	EXOSC6	1
GO:0071578	zinc ion import across plasma membrane	1/35	11/18805	0.09090909090909091	48.84415584415584	6.853976874802141	0.02028915827375899	0.28868282614040547	0.2539307258798295	SLC30A1	1
GO:0072124	regulation of glomerular mesangial cell proliferation	1/35	11/18805	0.09090909090909091	48.84415584415584	6.853976874802141	0.02028915827375899	0.28868282614040547	0.2539307258798295	EGR1	1
GO:0097250	mitochondrial respirasome assembly	1/35	11/18805	0.09090909090909091	48.84415584415584	6.853976874802141	0.02028915827375899	0.28868282614040547	0.2539307258798295	HIGD2A	1
GO:0033108	mitochondrial respiratory chain complex assembly	2/35	122/18805	0.01639344262295082	8.807962529274004	3.736124466459986	0.02160339692343308	0.28868282614040547	0.2539307258798295	HIGD2A/SDHAF1	2
GO:0030656	regulation of vitamin metabolic process	1/35	12/18805	0.08333333333333333	44.77380952380952	6.549888652275689	0.022113670323371526	0.28868282614040547	0.2539307258798295	SNAI1	1
GO:0031126	sno(s)RNA 3'-end processing	1/35	12/18805	0.08333333333333333	44.77380952380952	6.549888652275689	0.022113670323371526	0.28868282614040547	0.2539307258798295	EXOSC6	1
GO:0061723	glycophagy	1/35	12/18805	0.08333333333333333	44.77380952380952	6.549888652275689	0.022113670323371526	0.28868282614040547	0.2539307258798295	STBD1	1
GO:0072110	glomerular mesangial cell proliferation	1/35	12/18805	0.08333333333333333	44.77380952380952	6.549888652275689	0.022113670323371526	0.28868282614040547	0.2539307258798295	EGR1	1
GO:0010717	regulation of epithelial to mesenchymal transition	2/35	126/18805	0.015873015873015872	8.528344671201815	3.6612970262259497	0.02294303621028396	0.28868282614040547	0.2539307258798295	SNAI1/ZNF703	2
GO:1901989	positive regulation of cell cycle phase transition	2/35	126/18805	0.015873015873015872	8.528344671201815	3.6612970262259497	0.02294303621028396	0.28868282614040547	0.2539307258798295	LSM11/PAGR1	2
GO:0060070	canonical Wnt signaling pathway	3/35	333/18805	0.009009009009009009	4.84041184041184	3.0533034182559313	0.023709902630782174	0.28868282614040547	0.2539307258798295	EGR1/SNAI1/ZNF703	3
GO:0034111	negative regulation of homotypic cell-cell adhesion	1/35	13/18805	0.07692307692307693	41.329670329670336	6.2811165679457135	0.023934881494481863	0.28868282614040547	0.2539307258798295	ZNF703	1
GO:0042362	fat-soluble vitamin biosynthetic process	1/35	13/18805	0.07692307692307693	41.329670329670336	6.2811165679457135	0.023934881494481863	0.28868282614040547	0.2539307258798295	SNAI1	1
GO:0044029	positive regulation of gene expression via chromosomal CpG island demethylation	1/35	13/18805	0.07692307692307693	41.329670329670336	6.2811165679457135	0.023934881494481863	0.28868282614040547	0.2539307258798295	EGR1	1
GO:0045006	DNA deamination	1/35	13/18805	0.07692307692307693	41.329670329670336	6.2811165679457135	0.023934881494481863	0.28868282614040547	0.2539307258798295	EXOSC6	1
GO:0050655	dermatan sulfate proteoglycan metabolic process	1/35	13/18805	0.07692307692307693	41.329670329670336	6.2811165679457135	0.023934881494481863	0.28868282614040547	0.2539307258798295	B3GALT6	1
GO:0070828	heterochromatin organization	1/35	13/18805	0.07692307692307693	41.329670329670336	6.2811165679457135	0.023934881494481863	0.28868282614040547	0.2539307258798295	SNAI1	1
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	2/35	130/18805	0.015384615384615385	8.265934065934067	3.5897138495737524	0.024316317731389904	0.28868282614040547	0.2539307258798295	EXOSC6/YWHAG	2
GO:0032543	mitochondrial translation	2/35	132/18805	0.015151515151515152	8.140692640692642	3.5550626951169604	0.025015404445103237	0.28868282614040547	0.2539307258798295	MRPL41/MRPL50	2
GO:0002708	positive regulation of lymphocyte mediated immunity	2/35	133/18805	0.015037593984962405	8.079484425349087	3.5380098601091303	0.025368029779281844	0.28868282614040547	0.2539307258798295	EXOSC6/YWHAG	2
GO:0043144	sno(s)RNA processing	1/35	14/18805	0.07142857142857142	38.377551020408156	6.041251579005216	0.025752797583652676	0.28868282614040547	0.2539307258798295	EXOSC6	1
GO:0061668	mitochondrial ribosome assembly	1/35	14/18805	0.07142857142857142	38.377551020408156	6.041251579005216	0.025752797583652676	0.28868282614040547	0.2539307258798295	DDX28	1
GO:0002821	positive regulation of adaptive immune response	2/35	136/18805	0.014705882352941176	7.901260504201681	3.4879026474988777	0.026438133188470127	0.28868282614040547	0.2539307258798295	EXOSC6/YWHAG	2
GO:0002840	regulation of T cell mediated immune response to tumor cell	1/35	15/18805	0.06666666666666667	35.81904761904762	5.825405138985422	0.027567424377573424	0.28868282614040547	0.2539307258798295	YWHAG	1
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	1/35	15/18805	0.06666666666666667	35.81904761904762	5.825405138985422	0.027567424377573424	0.28868282614040547	0.2539307258798295	SNAI1	1
GO:0032352	positive regulation of hormone metabolic process	1/35	15/18805	0.06666666666666667	35.81904761904762	5.825405138985422	0.027567424377573424	0.28868282614040547	0.2539307258798295	EGR1	1
GO:0033599	regulation of mammary gland epithelial cell proliferation	1/35	15/18805	0.06666666666666667	35.81904761904762	5.825405138985422	0.027567424377573424	0.28868282614040547	0.2539307258798295	ZNF703	1
GO:0034333	adherens junction assembly	1/35	15/18805	0.06666666666666667	35.81904761904762	5.825405138985422	0.027567424377573424	0.28868282614040547	0.2539307258798295	ZNF703	1
GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	1/35	15/18805	0.06666666666666667	35.81904761904762	5.825405138985422	0.027567424377573424	0.28868282614040547	0.2539307258798295	SNAI1	1
GO:0044849	estrous cycle	1/35	15/18805	0.06666666666666667	35.81904761904762	5.825405138985422	0.027567424377573424	0.28868282614040547	0.2539307258798295	EGR1	1
GO:0071027	nuclear RNA surveillance	1/35	15/18805	0.06666666666666667	35.81904761904762	5.825405138985422	0.027567424377573424	0.28868282614040547	0.2539307258798295	EXOSC6	1
GO:1901722	regulation of cell proliferation involved in kidney development	1/35	15/18805	0.06666666666666667	35.81904761904762	5.825405138985422	0.027567424377573424	0.28868282614040547	0.2539307258798295	EGR1	1
GO:0016074	sno(s)RNA metabolic process	1/35	16/18805	0.0625	33.580357142857146	5.6297745823492225	0.029378767653081228	0.28868282614040547	0.2539307258798295	EXOSC6	1
