ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
R-MMU-844456	The NLRP3 inflammasome	1/9	10/8731	0.1	97.01111111111112	9.757952233580806	0.01026568075622536	0.15790763868080857	0.12235533406553883	Txn1	1
R-MMU-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	2/9	176/8731	0.011363636363636364	11.0239898989899	4.315263130745468	0.013252627831387132	0.15790763868080857	0.12235533406553883	Bysl/Rps27rt	2
R-MMU-72312	rRNA processing	2/9	176/8731	0.011363636363636364	11.0239898989899	4.315263130745468	0.013252627831387132	0.15790763868080857	0.12235533406553883	Bysl/Rps27rt	2
R-MMU-8868773	rRNA processing in the nucleus and cytosol	2/9	176/8731	0.011363636363636364	11.0239898989899	4.315263130745468	0.013252627831387132	0.15790763868080857	0.12235533406553883	Bysl/Rps27rt	2
R-MMU-622312	Inflammasomes	1/9	14/8731	0.07142857142857142	69.29365079365078	8.214500488888664	0.014345651977716312	0.15790763868080857	0.12235533406553883	Txn1	1
R-MMU-422085	Synthesis, secretion, and deacylation of Ghrelin	1/9	15/8731	0.06666666666666667	64.67407407407407	7.928115937531107	0.015363305887570289	0.15790763868080857	0.12235533406553883	Spcs3	1
R-MMU-195258	RHO GTPase Effectors	2/9	237/8731	0.008438818565400843	8.186591654946085	3.6029758309529023	0.023291398995229317	0.15790763868080857	0.12235533406553883	Rps27rt/Brk1	2
R-MMU-499943	Interconversion of nucleotide di- and triphosphates	1/9	27/8731	0.037037037037037035	35.93004115226337	5.839045690293917	0.027502510646435274	0.15790763868080857	0.12235533406553883	Txn1	1
R-MMU-5689896	Ovarian tumor domain proteases	1/9	29/8731	0.034482758620689655	33.452107279693486	5.622800798912419	0.029512725412931817	0.15790763868080857	0.12235533406553883	Vcpip1	1
R-MMU-5663213	RHO GTPases Activate WASPs and WAVEs	1/9	32/8731	0.03125	30.31597222222222	5.336603794287226	0.03252112242374072	0.15790763868080857	0.12235533406553883	Brk1	1
R-MMU-3700989	Transcriptional Regulation by TP53	2/9	285/8731	0.007017543859649123	6.807797270955166	3.2020541734029138	0.03284757110936852	0.15790763868080857	0.12235533406553883	Taf7/Txn1	2
R-MMU-3299685	Detoxification of Reactive Oxygen Species	1/9	34/8731	0.029411764705882353	28.532679738562095	5.166822497790596	0.03452211233448654	0.15790763868080857	0.12235533406553883	Txn1	1
R-MMU-6783310	Fanconi Anemia Pathway	1/9	36/8731	0.027777777777777776	26.94753086419753	5.0110972348023886	0.03651942268757691	0.15790763868080857	0.12235533406553883	Fancf	1
R-MMU-2559580	Oxidative Stress Induced Senescence	1/9	37/8731	0.02702702702702703	26.219219219219223	4.937908251686631	0.03751669988088413	0.15790763868080857	0.12235533406553883	Txn1	1
R-MMU-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	1/9	44/8731	0.022727272727272728	22.0479797979798	4.495957333395219	0.044471986837005484	0.15790763868080857	0.12235533406553883	Txn1	1
R-MMU-73776	RNA Polymerase II Promoter Escape	1/9	44/8731	0.022727272727272728	22.0479797979798	4.495957333395219	0.044471986837005484	0.15790763868080857	0.12235533406553883	Taf7	1
R-MMU-73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	1/9	44/8731	0.022727272727272728	22.0479797979798	4.495957333395219	0.044471986837005484	0.15790763868080857	0.12235533406553883	Taf7	1
R-MMU-75953	RNA Polymerase II Transcription Initiation	1/9	44/8731	0.022727272727272728	22.0479797979798	4.495957333395219	0.044471986837005484	0.15790763868080857	0.12235533406553883	Taf7	1
R-MMU-76042	RNA Polymerase II Transcription Initiation And Promoter Clearance	1/9	44/8731	0.022727272727272728	22.0479797979798	4.495957333395219	0.044471986837005484	0.15790763868080857	0.12235533406553883	Taf7	1
R-MMU-72695	Formation of the ternary complex, and subsequently, the 43S complex	1/9	52/8731	0.019230769230769232	18.655982905982906	4.101843275769634	0.05236615033998426	0.15790763868080857	0.12235533406553883	Rps27rt	1
R-MMU-2029482	Regulation of actin dynamics for phagocytic cup formation	1/9	55/8731	0.01818181818181818	17.638383838383838	3.9760610810180768	0.05531148196540003	0.15790763868080857	0.12235533406553883	Brk1	1
R-MMU-2980736	Peptide hormone metabolism	1/9	58/8731	0.017241379310344827	16.726053639846743	3.859840970517353	0.058248673572942944	0.15790763868080857	0.12235533406553883	Spcs3	1
R-MMU-8873719	RAB geranylgeranylation	1/9	58/8731	0.017241379310344827	16.726053639846743	3.859840970517353	0.058248673572942944	0.15790763868080857	0.12235533406553883	Rab10	1
R-MMU-72649	Translation initiation complex formation	1/9	59/8731	0.01694915254237288	16.44256120527307	3.82301531608826	0.05922593195387704	0.15790763868080857	0.12235533406553883	Rps27rt	1
R-MMU-72702	Ribosomal scanning and start codon recognition	1/9	59/8731	0.01694915254237288	16.44256120527307	3.82301531608826	0.05922593195387704	0.15790763868080857	0.12235533406553883	Rps27rt	1
R-MMU-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	1/9	60/8731	0.016666666666666666	16.168518518518518	3.7870804721194724	0.06020228880493961	0.15790763868080857	0.12235533406553883	Rps27rt	1
R-MMU-9833482	PKR-mediated signaling	1/9	64/8731	0.015625	15.15798611111111	3.651551297645382	0.06409871545881674	0.15790763868080857	0.12235533406553883	Fancf	1
R-MMU-5628897	TP53 Regulates Metabolic Genes	1/9	68/8731	0.014705882352941176	14.266339869281047	3.527700883199805	0.06798077576774397	0.15790763868080857	0.12235533406553883	Txn1	1
R-MMU-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	1/9	75/8731	0.013333333333333334	12.934814814814816	3.3343257620696827	0.07473995168984349	0.15790763868080857	0.12235533406553883	Brk1	1
R-MMU-674695	RNA Polymerase II Pre-transcription Events	1/9	75/8731	0.013333333333333334	12.934814814814816	3.3343257620696827	0.07473995168984349	0.15790763868080857	0.12235533406553883	Taf7	1
R-MMU-9013404	RAC2 GTPase cycle	1/9	81/8731	0.012345679012345678	11.976680384087791	3.1880550340818115	0.08049881375137513	0.15790763868080857	0.12235533406553883	Brk1	1
