ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0005385	zinc ion transmembrane transporter activity	1/38	27/18639	0.037037037037037035	18.166666666666664	4.034545708733592	0.053647887589873156	0.33268012685058346	0.31769778798536463	SLC30A1	1
GO:0035250	UDP-galactosyltransferase activity	1/38	29/18639	0.034482758620689655	16.913793103448274	3.8763485932327133	0.05750836828756334	0.33268012685058346	0.31769778798536463	B3GALT6	1
GO:0008378	galactosyltransferase activity	1/38	32/18639	0.03125	15.328125	3.6664813281713036	0.0632703540140952	0.33268012685058346	0.31769778798536463	B3GALT6	1
GO:0003714	transcription corepressor activity	2/38	204/18639	0.00980392156862745	4.8088235294117645	2.472337007749073	0.06481000889072368	0.33268012685058346	0.31769778798536463	EID2/IRF2BP1	2
GO:0140311	protein sequestering activity	1/38	33/18639	0.030303030303030304	14.863636363636365	3.6027234451977197	0.06518338279613745	0.33268012685058346	0.31769778798536463	YWHAG	1
GO:0043015	gamma-tubulin binding	1/38	35/18639	0.02857142857142857	14.014285714285712	3.48316862163899	0.0689980349407836	0.33268012685058346	0.31769778798536463	NDN	1
GO:0030331	nuclear estrogen receptor binding	1/38	40/18639	0.025	12.262500000000001	3.2228738604948695	0.07846847623927578	0.33268012685058346	0.31769778798536463	PAGR1	1
GO:0004812	aminoacyl-tRNA ligase activity	1/38	41/18639	0.024390243902439025	11.963414634146341	3.1763470790409487	0.08035127627706873	0.33268012685058346	0.31769778798536463	MARS2	1
GO:0016875	ligase activity, forming carbon-oxygen bonds	1/38	41/18639	0.024390243902439025	11.963414634146341	3.1763470790409487	0.08035127627706873	0.33268012685058346	0.31769778798536463	MARS2	1
GO:0140828	metal cation:monoatomic cation antiporter activity	1/38	41/18639	0.024390243902439025	11.963414634146341	3.1763470790409487	0.08035127627706873	0.33268012685058346	0.31769778798536463	SLC30A1	1
GO:0008200	ion channel inhibitor activity	1/38	43/18639	0.023255813953488372	11.406976744186046	3.0879648540905786	0.08410564633062667	0.33268012685058346	0.31769778798536463	SLC30A1	1
GO:0016248	channel inhibitor activity	1/38	44/18639	0.022727272727272728	11.147727272727273	3.0459329518581453	0.08597723083479081	0.33268012685058346	0.31769778798536463	SLC30A1	1
GO:0046915	transition metal ion transmembrane transporter activity	1/38	45/18639	0.022222222222222223	10.9	3.005234347205436	0.08784509129342366	0.33268012685058346	0.31769778798536463	SLC30A1	1
GO:0141110	transporter inhibitor activity	1/38	45/18639	0.022222222222222223	10.9	3.005234347205436	0.08784509129342366	0.33268012685058346	0.31769778798536463	SLC30A1	1
GO:0030291	protein serine/threonine kinase inhibitor activity	1/38	46/18639	0.021739130434782608	10.66304347826087	2.9657969925263012	0.08970923491668092	0.33268012685058346	0.31769778798536463	YWHAG	1
GO:0005080	protein kinase C binding	1/38	52/18639	0.019230769230769232	9.432692307692308	2.7522417719861285	0.10081644517505028	0.33268012685058346	0.31769778798536463	YWHAG	1
GO:0005246	calcium channel regulator activity	1/38	53/18639	0.018867924528301886	9.254716981132075	2.7200097562293086	0.10265477169806903	0.33268012685058346	0.31769778798536463	SLC30A1	1
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	2/38	268/18639	0.007462686567164179	3.66044776119403	1.9828005919206833	0.10337729232515228	0.33268012685058346	0.31769778798536463	ZBTB12/SNAI1	2
GO:0017069	snRNA binding	1/38	54/18639	0.018518518518518517	9.083333333333332	2.6886197902695628	0.10448943858042514	0.33268012685058346	0.31769778798536463	LSM11	1
GO:0140313	molecular sequestering activity	1/38	55/18639	0.01818181818181818	8.918181818181818	2.658033938484759	0.10632045291101122	0.33268012685058346	0.31769778798536463	YWHAG	1
GO:0001217	DNA-binding transcription repressor activity	2/38	278/18639	0.007194244604316547	3.5287769784172665	1.9200302338100348	0.10987644228636172	0.33306296568053395	0.31806338556578395	ZBTB12/SNAI1	2
GO:0070888	E-box binding	1/38	59/18639	0.01694915254237288	8.313559322033898	2.543052025567552	0.11360812602673598	0.3339390371088906	0.31890000288206594	SNAI1	1
GO:0019843	rRNA binding	1/38	65/18639	0.015384615384615385	7.546153846153846	2.3895354127696744	0.12443125591137172	0.3448523378115159	0.32932182015641237	DDX28	1
GO:0038024	cargo receptor activity	1/38	65/18639	0.015384615384615385	7.546153846153846	2.3895354127696744	0.12443125591137172	0.3448523378115159	0.32932182015641237	STBD1	1
GO:0003724	RNA helicase activity	1/38	77/18639	0.012987012987012988	6.37012987012987	2.1342292749078418	0.1456928529067023	0.37971194401739933	0.36261151463408725	DDX28	1
GO:0008186	ATP-dependent activity, acting on RNA	1/38	79/18639	0.012658227848101266	6.208860759493671	2.0969622563973624	0.149187230086806	0.37971194401739933	0.36261151463408725	DDX28	1
GO:0046332	SMAD binding	1/38	79/18639	0.012658227848101266	6.208860759493671	2.0969622563973624	0.149187230086806	0.37971194401739933	0.36261151463408725	EID2	1
GO:0030971	receptor tyrosine kinase binding	1/38	81/18639	0.012345679012345678	6.0555555555555545	2.0609578844714393	0.15266768883173787	0.37971194401739933	0.36261151463408725	YWHAG	1
GO:0004860	protein kinase inhibitor activity	1/38	84/18639	0.011904761904761904	5.839285714285714	2.0091563448029555	0.1578623978342717	0.3823349546728997	0.365116397300219	YWHAG	1
GO:0061630	ubiquitin protein ligase activity	2/38	353/18639	0.0056657223796034	2.7790368271954677	1.5252331609929104	0.1616054963050401	0.3823349546728997	0.365116397300219	IRF2BP1/RNF26	2
GO:0019210	kinase inhibitor activity	1/38	90/18639	0.011111111111111112	5.45	1.9126888260451853	0.16815895421268878	0.3848110779843337	0.3674810077332758	YWHAG	1
GO:0052689	carboxylic ester hydrolase activity	1/38	92/18639	0.010869565217391304	5.331521739130435	1.88243886917084	0.17156382041388163	0.3848110779843337	0.3674810077332758	ABHD15	1
GO:0061659	ubiquitin-like protein ligase activity	2/38	372/18639	0.005376344086021506	2.6370967741935485	1.4415692636144823	0.17536092289294924	0.3848110779843337	0.3674810077332758	IRF2BP1/RNF26	2
GO:0030527	structural constituent of chromatin	1/38	98/18639	0.01020408163265306	5.005102040816326	1.7967322035657036	0.18169720096486075	0.3848110779843337	0.3674810077332758	H3C13	1
GO:0140098	catalytic activity, acting on RNA	2/38	387/18639	0.00516795865633075	2.5348837209302326	1.3791104143315485	0.1863559953713978	0.3848110779843337	0.3674810077332758	DDX28/MARS2	2
GO:1990782	protein tyrosine kinase binding	1/38	117/18639	0.008547008547008548	4.1923076923076925	1.565586403444075	0.212996418618436	0.3848110779843337	0.3674810077332758	YWHAG	1
GO:1990756	ubiquitin-like ligase-substrate adaptor activity	1/38	122/18639	0.00819672131147541	4.020491803278689	1.5128489535920222	0.22103736431345722	0.3848110779843337	0.3674810077332758	KBTBD6	1
GO:0004842	ubiquitin-protein transferase activity	2/38	449/18639	0.004454342984409799	2.1848552338530065	1.1486703682099828	0.2327129684866928	0.3848110779843337	0.3674810077332758	IRF2BP1/RNF26	2
GO:0016298	lipase activity	1/38	130/18639	0.007692307692307693	3.773076923076923	1.43405372134065	0.23373676845461444	0.3848110779843337	0.3674810077332758	ABHD15	1
GO:0015297	antiporter activity	1/38	135/18639	0.007407407407407408	3.6333333333333333	1.3879161092771113	0.24157128338857636	0.3848110779843337	0.3674810077332758	SLC30A1	1
