ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006364	rRNA processing	4/31	215/28832	0.018604651162790697	17.303525881470367	7.872191166018767	8.078330071369642e-5	0.03221113811950727	0.024421614108692046	Abt1/Bysl/Rps27rt/Mrm2	4
GO:0016072	rRNA metabolic process	4/31	256/28832	0.015625	14.53225806451613	7.135040650541921	1.5818008426824045e-4	0.03221113811950727	0.024421614108692046	Abt1/Bysl/Rps27rt/Mrm2	4
GO:0042274	ribosomal small subunit biogenesis	3/31	108/28832	0.027777777777777776	25.83512544802867	8.483258348262623	2.1284893030511413e-4	0.03221113811950727	0.024421614108692046	Abt1/Bysl/Rps27rt	3
GO:0042254	ribosome biogenesis	4/31	320/28832	0.0125	11.625806451612904	6.270901300823311	3.69854955788647e-4	0.041978537482011434	0.03182699224812831	Abt1/Bysl/Rps27rt/Mrm2	4
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2/31	33/28832	0.06060606060606061	56.36754643206256	10.440720287632558	5.785739721954284e-4	0.0525345166753449	0.039830250296401075	Abt1/Bysl	2
GO:0072599	establishment of protein localization to endoplasmic reticulum	2/31	49/28832	0.04081632653061224	37.96181698485845	8.495525344852945	0.0012749154881150464	0.07158095106284298	0.05427074193728183	Spcs3/Rab10	2
GO:0030490	maturation of SSU-rRNA	2/31	50/28832	0.04	37.20258064516129	8.405643442098118	0.0013271488301571765	0.07158095106284298	0.05427074193728183	Abt1/Bysl	2
GO:0022613	ribonucleoprotein complex biogenesis	4/31	454/28832	0.00881057268722467	8.19440102316328	5.069190272355398	0.0013630710032903476	0.07158095106284298	0.05427074193728183	Abt1/Bysl/Rps27rt/Mrm2	4
GO:0072594	establishment of protein localization to organelle	4/31	459/28832	0.008714596949891068	8.105137395459977	5.034230663702985	0.0014190056378096626	0.07158095106284298	0.05427074193728183	Spcs3/Rab10/Timm29/Nrarp	4
GO:0042255	ribosome assembly	2/31	63/28832	0.031746031746031744	29.52585765488991	7.436242068701014	0.002097540640138689	0.09522834506229648	0.07219955677108962	Abt1/Mrm2	2
GO:0070972	protein localization to endoplasmic reticulum	2/31	81/28832	0.024691358024691357	22.964555953803263	6.494494842924314	0.003438194829018816	0.14190367748859478	0.10758753197025388	Spcs3/Rab10	2
GO:0006605	protein targeting	3/31	305/28832	0.009836065573770493	9.148175568482284	4.693417228050413	0.004231670321015801	0.16009819381176446	0.12138212236597956	Spcs3/Timm29/Nrarp	3
GO:0007029	endoplasmic reticulum organization	2/31	100/28832	0.02	18.601290322580645	5.78453554286185	0.005186614220242187	0.17410043980800263	0.13199824673595378	Vcpip1/Rab10	2
GO:0045039	protein insertion into mitochondrial inner membrane	1/31	10/28832	0.1	93.00645161290323	9.546916874931005	0.010701731565401329	0.17410043980800263	0.13199824673595378	Timm29	1
GO:0035871	protein K11-linked deubiquitination	1/31	11/28832	0.09090909090909091	84.55131964809384	9.092892359301338	0.011765788408141908	0.17410043980800263	0.13199824673595378	Vcpip1	1
GO:0042256	cytosolic ribosome assembly	1/31	11/28832	0.09090909090909091	84.55131964809384	9.092892359301338	0.011765788408141908	0.17410043980800263	0.13199824673595378	Abt1	1
GO:0042362	fat-soluble vitamin biosynthetic process	1/31	12/28832	0.08333333333333333	77.50537634408602	8.696460066229841	0.012828737665951828	0.17410043980800263	0.13199824673595378	Snai1	1
GO:0060536	cartilage morphogenesis	1/31	12/28832	0.08333333333333333	77.50537634408602	8.696460066229841	0.012828737665951828	0.17410043980800263	0.13199824673595378	Snai1	1
GO:0061668	mitochondrial ribosome assembly	1/31	13/28832	0.07692307692307693	71.54342431761786	8.346332390645863	0.013890580453334134	0.17410043980800263	0.13199824673595378	Mrm2	1
GO:0070828	heterochromatin organization	1/31	13/28832	0.07692307692307693	71.54342431761786	8.346332390645863	0.013890580453334134	0.17410043980800263	0.13199824673595378	Snai1	1
GO:0090158	endoplasmic reticulum membrane organization	1/31	13/28832	0.07692307692307693	71.54342431761786	8.346332390645863	0.013890580453334134	0.17410043980800263	0.13199824673595378	Vcpip1	1
GO:0001837	epithelial to mesenchymal transition	2/31	172/28832	0.011627906976744186	10.81470367591898	4.235554153712965	0.014688017934312052	0.17410043980800263	0.13199824673595378	Rflnb/Snai1	2
GO:0018119	peptidyl-cysteine S-nitrosylation	1/31	14/28832	0.07142857142857142	66.43317972350229	8.034096447863014	0.014951317883708515	0.17410043980800263	0.13199824673595378	Txn1	1
GO:0032525	somite rostral/caudal axis specification	1/31	14/28832	0.07142857142857142	66.43317972350229	8.034096447863014	0.014951317883708515	0.17410043980800263	0.13199824673595378	Nrarp	1
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	1/31	15/28832	0.06666666666666667	62.00430107526881	7.753336239287065	0.016010951069412083	0.17410043980800263	0.13199824673595378	Snai1	1
GO:0006465	signal peptide processing	1/31	15/28832	0.06666666666666667	62.00430107526881	7.753336239287065	0.016010951069412083	0.17410043980800263	0.13199824673595378	Spcs3	1
GO:0017014	protein nitrosylation	1/31	15/28832	0.06666666666666667	62.00430107526881	7.753336239287065	0.016010951069412083	0.17410043980800263	0.13199824673595378	Txn1	1
GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	1/31	15/28832	0.06666666666666667	62.00430107526881	7.753336239287065	0.016010951069412083	0.17410043980800263	0.13199824673595378	Snai1	1
